,HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.query,Input.facet,Input.question,Input.reference,Input.t5-candidate,Input.ru-candidate,Input.answer1,Input.answer2,Input.answer3,Input.answer4,Answer.taskAnswers,ans1nat,ans1rel,ans2nat,ans2rel,ans3nat,ans3rel,ans4nat,ans4rel,copy-nat,copy-rel,t5-nat,t5-rel,ru-nat,ru-rel,ref-nat,ref-rel
151,3B9J25CZ3J5GELKBLUXJ230V6N0CSH,30HLKW73XHW1NQCS40H4WTJNKWIBC0,How good is the answer to clarifing questions,How Coherent and Natural are the answers to clarifying questions for ambiguous search query,"Search, Clarifying question, answer quality",$1.00,Fri Jan 27 11:56:47 PST 2023,5,BatchId:4997713;OriginalHitTemplateId:928390850;,900,604800,Sun Feb 26 11:56:47 PST 2023,,,36H9ULYP6HMX5EJPG4J76RQ12O1JFY,A3HNEYFOIJWPH1,Approved,Fri Jan 27 11:57:07 PST 2023,Fri Jan 27 12:06:11 PST 2023,Fri Feb 03 12:06:11 PST 2023,Fri Jan 27 13:11:56 PST 2023,,,544,100% (62/62),100% (62/62),100% (62/62),cheap internet,i want to find cheap dsl providers.,are you looking for information on any specific internet technology,yes i want to find inexpensive dsl providers,no i want to find cheap dsl providers,no i want to find cheap dsl providers,no i want to find cheap dsl providers,i want to find cheap dsl providers.,no i want to find cheap dsl providers,yes i want to find inexpensive dsl providers,"[{""ans1nat"":{""ans1nat1"":false,""ans1nat2"":false,""ans1nat3"":false,""ans1nat4"":false,""ans1nat5"":true},""ans1rel"":{""ans1rel1"":false,""ans1rel2"":false,""ans1rel3"":false,""ans1rel4"":false,""ans1rel5"":true},""ans2nat"":{""ans2nat1"":false,""ans2nat2"":false,""ans2nat3"":false,""ans2nat4"":false,""ans2nat5"":true},""ans2rel"":{""ans2rel1"":false,""ans2rel2"":false,""ans2rel3"":false,""ans2rel4"":false,""ans2rel5"":true},""ans3nat"":{""ans3nat1"":false,""ans3nat2"":false,""ans3nat3"":false,""ans3nat4"":false,""ans3nat5"":true},""ans3rel"":{""ans3rel1"":false,""ans3rel2"":false,""ans3rel3"":false,""ans3rel4"":false,""ans3rel5"":true},""ans4nat"":{""ans4nat1"":false,""ans4nat2"":false,""ans4nat3"":false,""ans4nat4"":true,""ans4nat5"":false},""ans4rel"":{""ans4rel1"":false,""ans4rel2"":false,""ans4rel3"":false,""ans4rel4"":false,""ans4rel5"":true}}]",5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0
152,3B9J25CZ3J5GELKBLUXJ230V6N0CSH,30HLKW73XHW1NQCS40H4WTJNKWIBC0,How good is the answer to clarifing questions,How Coherent and Natural are the answers to clarifying questions for ambiguous search query,"Search, Clarifying question, answer quality",$1.00,Fri Jan 27 11:56:47 PST 2023,5,BatchId:4997713;OriginalHitTemplateId:928390850;,900,604800,Sun Feb 26 11:56:47 PST 2023,,,31JLPPHS29MGQDUTCMAADEIQYS6O3D,A3O7X46E3REM7I,Approved,Fri Jan 27 11:57:39 PST 2023,Fri Jan 27 12:06:10 PST 2023,Fri Feb 03 12:06:10 PST 2023,Fri Jan 27 13:11:56 PST 2023,,,511,100% (36/36),100% (36/36),100% (36/36),cheap internet,i want to find cheap dsl providers.,are you looking for information on any specific internet technology,yes i want to find inexpensive dsl providers,no i want to find cheap dsl providers,no i want to find cheap dsl providers,no i want to find cheap dsl providers,i want to find cheap dsl providers.,no i want to find cheap dsl providers,yes i want to find inexpensive dsl providers,"[{""ans1nat"":{""ans1nat1"":false,""ans1nat2"":false,""ans1nat3"":false,""ans1nat4"":false,""ans1nat5"":true},""ans1rel"":{""ans1rel1"":false,""ans1rel2"":false,""ans1rel3"":false,""ans1rel4"":false,""ans1rel5"":true},""ans2nat"":{""ans2nat1"":false,""ans2nat2"":false,""ans2nat3"":false,""ans2nat4"":true,""ans2nat5"":false},""ans2rel"":{""ans2rel1"":false,""ans2rel2"":false,""ans2rel3"":false,""ans2rel4"":false,""ans2rel5"":true},""ans3nat"":{""ans3nat1"":false,""ans3nat2"":false,""ans3nat3"":false,""ans3nat4"":false,""ans3nat5"":true},""ans3rel"":{""ans3rel1"":false,""ans3rel2"":false,""ans3rel3"":false,""ans3rel4"":false,""ans3rel5"":true},""ans4nat"":{""ans4nat1"":false,""ans4nat2"":false,""ans4nat3"":true,""ans4nat4"":false,""ans4nat5"":false},""ans4rel"":{""ans4rel1"":false,""ans4rel2"":false,""ans4rel3"":false,""ans4rel4"":true,""ans4rel5"":false}}]",5.0,5.0,4.0,5.0,5.0,5.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0
153,3B9J25CZ3J5GELKBLUXJ230V6N0CSH,30HLKW73XHW1NQCS40H4WTJNKWIBC0,How good is the answer to clarifing questions,How Coherent and Natural are the answers to clarifying questions for ambiguous search query,"Search, Clarifying question, answer quality",$1.00,Fri Jan 27 11:56:47 PST 2023,5,BatchId:4997713;OriginalHitTemplateId:928390850;,900,604800,Sun Feb 26 11:56:47 PST 2023,,,3R6BYFZZPM4Y0YOEX8Y8X0YGDMGXF0,A9HQ3E0F2AGVO,Approved,Fri Jan 27 11:59:21 PST 2023,Fri Jan 27 12:09:36 PST 2023,Fri Feb 03 12:09:36 PST 2023,Fri Jan 27 13:11:56 PST 2023,,,615,100% (35/35),100% (35/35),100% (35/35),cheap internet,i want to find cheap dsl providers.,are you looking for information on any specific internet technology,yes i want to find inexpensive dsl providers,no i want to find cheap dsl providers,no i want to find cheap dsl providers,no i want to find cheap dsl providers,i want to find cheap dsl providers.,no i want to find cheap dsl providers,yes i want to find inexpensive dsl providers,"[{""ans1nat"":{""ans1nat1"":false,""ans1nat2"":false,""ans1nat3"":false,""ans1nat4"":true,""ans1nat5"":false},""ans1rel"":{""ans1rel1"":false,""ans1rel2"":false,""ans1rel3"":false,""ans1rel4"":false,""ans1rel5"":true},""ans2nat"":{""ans2nat1"":false,""ans2nat2"":false,""ans2nat3"":true,""ans2nat4"":false,""ans2nat5"":false},""ans2rel"":{""ans2rel1"":false,""ans2rel2"":false,""ans2rel3"":false,""ans2rel4"":false,""ans2rel5"":true},""ans3nat"":{""ans3nat1"":false,""ans3nat2"":false,""ans3nat3"":false,""ans3nat4"":true,""ans3nat5"":false},""ans3rel"":{""ans3rel1"":false,""ans3rel2"":false,""ans3rel3"":false,""ans3rel4"":false,""ans3rel5"":true},""ans4nat"":{""ans4nat1"":false,""ans4nat2"":false,""ans4nat3"":false,""ans4nat4"":false,""ans4nat5"":true},""ans4rel"":{""ans4rel1"":false,""ans4rel2"":false,""ans4rel3"":false,""ans4rel4"":false,""ans4rel5"":true}}]",4.0,5.0,3.0,5.0,4.0,5.0,5.0,5.0,3.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0
154,3B9J25CZ3J5GELKBLUXJ230V6N0CSH,30HLKW73XHW1NQCS40H4WTJNKWIBC0,How good is the answer to clarifing questions,How Coherent and Natural are the answers to clarifying questions for ambiguous search query,"Search, Clarifying question, answer quality",$1.00,Fri Jan 27 11:56:47 PST 2023,5,BatchId:4997713;OriginalHitTemplateId:928390850;,900,604800,Sun Feb 26 11:56:47 PST 2023,,,3GNCZX450XFYVY5F012ZPM1ME71APJ,APGX2WZ59OWDN,Approved,Fri Jan 27 12:29:01 PST 2023,Fri Jan 27 12:37:46 PST 2023,Fri Feb 03 12:37:46 PST 2023,Fri Jan 27 13:11:56 PST 2023,,,525,100% (51/51),100% (51/51),100% (51/51),cheap internet,i want to find cheap dsl providers.,are you looking for information on any specific internet technology,yes i want to find inexpensive dsl providers,no i want to find cheap dsl providers,no i want to find cheap dsl providers,no i want to find cheap dsl providers,i want to find cheap dsl providers.,no i want to find cheap dsl providers,yes i want to find inexpensive dsl providers,"[{""ans1nat"":{""ans1nat1"":false,""ans1nat2"":false,""ans1nat3"":false,""ans1nat4"":false,""ans1nat5"":true},""ans1rel"":{""ans1rel1"":false,""ans1rel2"":false,""ans1rel3"":false,""ans1rel4"":false,""ans1rel5"":true},""ans2nat"":{""ans2nat1"":false,""ans2nat2"":false,""ans2nat3"":false,""ans2nat4"":false,""ans2nat5"":true},""ans2rel"":{""ans2rel1"":false,""ans2rel2"":false,""ans2rel3"":false,""ans2rel4"":false,""ans2rel5"":true},""ans3nat"":{""ans3nat1"":false,""ans3nat2"":false,""ans3nat3"":false,""ans3nat4"":false,""ans3nat5"":true},""ans3rel"":{""ans3rel1"":false,""ans3rel2"":false,""ans3rel3"":false,""ans3rel4"":false,""ans3rel5"":true},""ans4nat"":{""ans4nat1"":true,""ans4nat2"":false,""ans4nat3"":false,""ans4nat4"":false,""ans4nat5"":false},""ans4rel"":{""ans4rel1"":false,""ans4rel2"":false,""ans4rel3"":false,""ans4rel4"":false,""ans4rel5"":true}}]",5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0
155,3HXK2V1N5Y70QYJIT1EW1C866LT2GE,30HLKW73XHW1NQCS40H4WTJNKWIBC0,How good is the answer to clarifing questions,How Coherent and Natural are the answers to clarifying questions for ambiguous search query,"Search, Clarifying question, answer quality",$1.00,Fri Jan 27 11:56:47 PST 2023,5,BatchId:4997713;OriginalHitTemplateId:928390850;,900,604800,Sun Feb 26 11:56:47 PST 2023,,,3OVHNO1VELTQ79AX7KR36LB699YZDO,A2TBXASXZIRNNW,Approved,Fri Jan 27 12:14:06 PST 2023,Fri Jan 27 12:19:27 PST 2023,Fri Feb 03 12:19:27 PST 2023,Fri Jan 27 13:12:00 PST 2023,,,321,100% (14/14),100% (14/14),100% (14/14),university of phoenix,find homepages of faculty members at the university of phoenix.,are you interested in comparing university of phoenix with other universities in any specific aspect,no i want to know about the faculty,no i want to find homepages of faculty members at the university of phoenix,no i am looking for faculty members at the university of phoenix,no i want to know about the faculty,no i am looking for faculty members at the university of phoenix,no i want to find homepages of faculty members at the university of phoenix,find homepages of faculty members at the university of phoenix.,"[{""ans1nat"":{""ans1nat1"":false,""ans1nat2"":false,""ans1nat3"":false,""ans1nat4"":false,""ans1nat5"":true},""ans1rel"":{""ans1rel1"":false,""ans1rel2"":false,""ans1rel3"":true,""ans1rel4"":false,""ans1rel5"":false},""ans2nat"":{""ans2nat1"":false,""ans2nat2"":false,""ans2nat3"":false,""ans2nat4"":false,""ans2nat5"":true},""ans2rel"":{""ans2rel1"":false,""ans2rel2"":false,""ans2rel3"":false,""ans2rel4"":true,""ans2rel5"":false},""ans3nat"":{""ans3nat1"":false,""ans3nat2"":false,""ans3nat3"":false,""ans3nat4"":false,""ans3nat5"":true},""ans3rel"":{""ans3rel1"":false,""ans3rel2"":false,""ans3rel3"":false,""ans3rel4"":false,""ans3rel5"":true},""ans4nat"":{""ans4nat1"":false,""ans4nat2"":false,""ans4nat3"":true,""ans4nat4"":false,""ans4nat5"":false},""ans4rel"":{""ans4rel1"":false,""ans4rel2"":false,""ans4rel3"":false,""ans4rel4"":false,""ans4rel5"":true}}]",5.0,3.0,5.0,4.0,5.0,5.0,3.0,5.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0
156,3HXK2V1N5Y70QYJIT1EW1C866LT2GE,30HLKW73XHW1NQCS40H4WTJNKWIBC0,How good is the answer to clarifing questions,How Coherent and Natural are the answers to clarifying questions for ambiguous search query,"Search, Clarifying question, answer quality",$1.00,Fri Jan 27 11:56:47 PST 2023,5,BatchId:4997713;OriginalHitTemplateId:928390850;,900,604800,Sun Feb 26 11:56:47 PST 2023,,,3JRJSWSMQWDUEMH4I87E82OCUQ13EP,A3HNEYFOIJWPH1,Approved,Fri Jan 27 11:56:57 PST 2023,Fri Jan 27 12:04:13 PST 2023,Fri Feb 03 12:04:13 PST 2023,Fri Jan 27 13:12:00 PST 2023,,,436,100% (62/62),100% (62/62),100% (62/62),university of phoenix,find homepages of faculty members at the university of phoenix.,are you interested in comparing university of phoenix with other universities in any specific aspect,no i want to know about the faculty,no i want to find homepages of faculty members at the university of phoenix,no i am looking for faculty members at the university of phoenix,no i want to know about the faculty,no i am looking for faculty members at the university of phoenix,no i want to find homepages of faculty members at the university of phoenix,find homepages of faculty members at the university of phoenix.,"[{""ans1nat"":{""ans1nat1"":false,""ans1nat2"":false,""ans1nat3"":false,""ans1nat4"":true,""ans1nat5"":false},""ans1rel"":{""ans1rel1"":false,""ans1rel2"":false,""ans1rel3"":true,""ans1rel4"":false,""ans1rel5"":false},""ans2nat"":{""ans2nat1"":false,""ans2nat2"":false,""ans2nat3"":false,""ans2nat4"":false,""ans2nat5"":true},""ans2rel"":{""ans2rel1"":false,""ans2rel2"":false,""ans2rel3"":false,""ans2rel4"":false,""ans2rel5"":true},""ans3nat"":{""ans3nat1"":false,""ans3nat2"":false,""ans3nat3"":false,""ans3nat4"":false,""ans3nat5"":true},""ans3rel"":{""ans3rel1"":false,""ans3rel2"":false,""ans3rel3"":false,""ans3rel4"":false,""ans3rel5"":true},""ans4nat"":{""ans4nat1"":false,""ans4nat2"":false,""ans4nat3"":false,""ans4nat4"":false,""ans4nat5"":true},""ans4rel"":{""ans4rel1"":false,""ans4rel2"":false,""ans4rel3"":false,""ans4rel4"":false,""ans4rel5"":true}}]",4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0
157,3HXK2V1N5Y70QYJIT1EW1C866LT2GE,30HLKW73XHW1NQCS40H4WTJNKWIBC0,How good is the answer to clarifing questions,How Coherent and Natural are the answers to clarifying questions for ambiguous search query,"Search, Clarifying question, answer quality",$1.00,Fri Jan 27 11:56:47 PST 2023,5,BatchId:4997713;OriginalHitTemplateId:928390850;,900,604800,Sun Feb 26 11:56:47 PST 2023,,,3EKVH9QMEDW01Y7LIDIPJA1ZO012DL,A3O7X46E3REM7I,Approved,Fri Jan 27 12:03:41 PST 2023,Fri Jan 27 12:08:57 PST 2023,Fri Feb 03 12:08:57 PST 2023,Fri Jan 27 13:12:00 PST 2023,,,316,100% (36/36),100% (36/36),100% (36/36),university of phoenix,find homepages of faculty members at the university of phoenix.,are you interested in comparing university of phoenix with other universities in any specific aspect,no i want to know about the faculty,no i want to find homepages of faculty members at the university of phoenix,no i am looking for faculty members at the university of phoenix,no i want to know about the faculty,no i am looking for faculty members at the university of phoenix,no i want to find homepages of faculty members at the university of phoenix,find homepages of faculty members at the university of phoenix.,"[{""ans1nat"":{""ans1nat1"":false,""ans1nat2"":false,""ans1nat3"":false,""ans1nat4"":false,""ans1nat5"":true},""ans1rel"":{""ans1rel1"":false,""ans1rel2"":false,""ans1rel3"":false,""ans1rel4"":true,""ans1rel5"":false},""ans2nat"":{""ans2nat1"":false,""ans2nat2"":false,""ans2nat3"":false,""ans2nat4"":false,""ans2nat5"":true},""ans2rel"":{""ans2rel1"":false,""ans2rel2"":false,""ans2rel3"":false,""ans2rel4"":false,""ans2rel5"":true},""ans3nat"":{""ans3nat1"":false,""ans3nat2"":false,""ans3nat3"":false,""ans3nat4"":false,""ans3nat5"":true},""ans3rel"":{""ans3rel1"":false,""ans3rel2"":false,""ans3rel3"":false,""ans3rel4"":false,""ans3rel5"":true},""ans4nat"":{""ans4nat1"":false,""ans4nat2"":false,""ans4nat3"":true,""ans4nat4"":false,""ans4nat5"":false},""ans4rel"":{""ans4rel1"":false,""ans4rel2"":false,""ans4rel3"":false,""ans4rel4"":false,""ans4rel5"":true}}]",5.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0
158,3HXK2V1N5Y70QYJIT1EW1C866LT2GE,30HLKW73XHW1NQCS40H4WTJNKWIBC0,How good is the answer to clarifing questions,How Coherent and Natural are the answers to clarifying questions for ambiguous search query,"Search, Clarifying question, answer quality",$1.00,Fri Jan 27 11:56:47 PST 2023,5,BatchId:4997713;OriginalHitTemplateId:928390850;,900,604800,Sun Feb 26 11:56:47 PST 2023,,,3LO69W1SUI59E43KU9124R357S9LG4,A9HQ3E0F2AGVO,Approved,Fri Jan 27 12:13:00 PST 2023,Fri Jan 27 12:15:26 PST 2023,Fri Feb 03 12:15:26 PST 2023,Fri Jan 27 13:12:00 PST 2023,,,146,100% (35/35),100% (35/35),100% (35/35),university of phoenix,find homepages of faculty members at the university of phoenix.,are you interested in comparing university of phoenix with other universities in any specific aspect,no i want to know about the faculty,no i want to find homepages of faculty members at the university of phoenix,no i am looking for faculty members at the university of phoenix,no i want to know about the faculty,no i am looking for faculty members at the university of phoenix,no i want to find homepages of faculty members at the university of phoenix,find homepages of faculty members at the university of phoenix.,"[{""ans1nat"":{""ans1nat1"":false,""ans1nat2"":false,""ans1nat3"":false,""ans1nat4"":false,""ans1nat5"":true},""ans1rel"":{""ans1rel1"":false,""ans1rel2"":false,""ans1rel3"":false,""ans1rel4"":false,""ans1rel5"":true},""ans2nat"":{""ans2nat1"":false,""ans2nat2"":false,""ans2nat3"":false,""ans2nat4"":false,""ans2nat5"":true},""ans2rel"":{""ans2rel1"":false,""ans2rel2"":false,""ans2rel3"":false,""ans2rel4"":false,""ans2rel5"":true},""ans3nat"":{""ans3nat1"":false,""ans3nat2"":false,""ans3nat3"":false,""ans3nat4"":false,""ans3nat5"":true},""ans3rel"":{""ans3rel1"":false,""ans3rel2"":false,""ans3rel3"":false,""ans3rel4"":false,""ans3rel5"":true},""ans4nat"":{""ans4nat1"":false,""ans4nat2"":true,""ans4nat3"":false,""ans4nat4"":false,""ans4nat5"":false},""ans4rel"":{""ans4rel1"":false,""ans4rel2"":false,""ans4rel3"":false,""ans4rel4"":false,""ans4rel5"":true}}]",5.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
159,3HXK2V1N5Y70QYJIT1EW1C866LT2GE,30HLKW73XHW1NQCS40H4WTJNKWIBC0,How good is the answer to clarifing questions,How Coherent and Natural are the answers to clarifying questions for ambiguous search query,"Search, Clarifying question, answer quality",$1.00,Fri Jan 27 11:56:47 PST 2023,5,BatchId:4997713;OriginalHitTemplateId:928390850;,900,604800,Sun Feb 26 11:56:47 PST 2023,,,3ZAK8W07IJ6FMQFTPL40AMC8D2AU01,APGX2WZ59OWDN,Approved,Fri Jan 27 11:57:55 PST 2023,Fri Jan 27 12:09:11 PST 2023,Fri Feb 03 12:09:11 PST 2023,Fri Jan 27 13:12:00 PST 2023,,,676,100% (51/51),100% (51/51),100% (51/51),university of phoenix,find homepages of faculty members at the university of phoenix.,are you interested in comparing university of phoenix with other universities in any specific aspect,no i want to know about the faculty,no i want to find homepages of faculty members at the university of phoenix,no i am looking for faculty members at the university of phoenix,no i want to know about the faculty,no i am looking for faculty members at the university of phoenix,no i want to find homepages of faculty members at the university of phoenix,find homepages of faculty members at the university of phoenix.,"[{""ans1nat"":{""ans1nat1"":false,""ans1nat2"":false,""ans1nat3"":false,""ans1nat4"":false,""ans1nat5"":true},""ans1rel"":{""ans1rel1"":false,""ans1rel2"":false,""ans1rel3"":true,""ans1rel4"":false,""ans1rel5"":false},""ans2nat"":{""ans2nat1"":false,""ans2nat2"":false,""ans2nat3"":false,""ans2nat4"":false,""ans2nat5"":true},""ans2rel"":{""ans2rel1"":false,""ans2rel2"":false,""ans2rel3"":true,""ans2rel4"":false,""ans2rel5"":false},""ans3nat"":{""ans3nat1"":false,""ans3nat2"":false,""ans3nat3"":false,""ans3nat4"":true,""ans3nat5"":false},""ans3rel"":{""ans3rel1"":false,""ans3rel2"":false,""ans3rel3"":false,""ans3rel4"":false,""ans3rel5"":true},""ans4nat"":{""ans4nat1"":false,""ans4nat2"":false,""ans4nat3"":false,""ans4nat4"":true,""ans4nat5"":false},""ans4rel"":{""ans4rel1"":false,""ans4rel2"":false,""ans4rel3"":false,""ans4rel4"":false,""ans4rel5"":true}}]",5.0,3.0,5.0,3.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,3.0,5.0,3.0
160,3RWSQDNYMNEEDSZZ6CNL3A2JEAYFFC,30HLKW73XHW1NQCS40H4WTJNKWIBC0,How good is the answer to clarifing questions,How Coherent and Natural are the answers to clarifying questions for ambiguous search query,"Search, Clarifying question, answer quality",$1.00,Fri Jan 27 11:56:47 PST 2023,5,BatchId:4997713;OriginalHitTemplateId:928390850;,900,604800,Sun Feb 26 11:56:47 PST 2023,,,36U2A8VAGGRYGP623FB7WRXUNOYKY2,A14W0AXTJ3R19V,Approved,Fri Jan 27 12:30:37 PST 2023,Fri Jan 27 12:32:00 PST 2023,Fri Feb 03 12:32:00 PST 2023,Fri Jan 27 13:12:02 PST 2023,,,83,100% (27/27),100% (27/27),100% (27/27),iron,find sites where i can buy iron supplements.,are you trying to determine whats a safe amount of iron in your blood,no i want to know where to get iron supplements,no i want to buy iron supplements,no i want to buy iron supplements,no i want to buy iron supplements,no i want to buy iron supplements,find sites where i can buy iron supplements.,no i want to know where to get iron supplements,"[{""ans1nat"":{""ans1nat1"":false,""ans1nat2"":false,""ans1nat3"":false,""ans1nat4"":false,""ans1nat5"":true},""ans1rel"":{""ans1rel1"":false,""ans1rel2"":false,""ans1rel3"":false,""ans1rel4"":false,""ans1rel5"":true},""ans2nat"":{""ans2nat1"":false,""ans2nat2"":false,""ans2nat3"":false,""ans2nat4"":false,""ans2nat5"":true},""ans2rel"":{""ans2rel1"":false,""ans2rel2"":false,""ans2rel3"":false,""ans2rel4"":false,""ans2rel5"":true},""ans3nat"":{""ans3nat1"":true,""ans3nat2"":false,""ans3nat3"":false,""ans3nat4"":false,""ans3nat5"":false},""ans3rel"":{""ans3rel1"":false,""ans3rel2"":false,""ans3rel3"":false,""ans3rel4"":false,""ans3rel5"":true},""ans4nat"":{""ans4nat1"":false,""ans4nat2"":false,""ans4nat3"":false,""ans4nat4"":false,""ans4nat5"":true},""ans4rel"":{""ans4rel1"":false,""ans4rel2"":false,""ans4rel3"":false,""ans4rel4"":false,""ans4rel5"":true}}]",5.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
161,3RWSQDNYMNEEDSZZ6CNL3A2JEAYFFC,30HLKW73XHW1NQCS40H4WTJNKWIBC0,How good is the answer to clarifing questions,How Coherent and Natural are the answers to clarifying questions for ambiguous search query,"Search, Clarifying question, answer quality",$1.00,Fri Jan 27 11:56:47 PST 2023,5,BatchId:4997713;OriginalHitTemplateId:928390850;,900,604800,Sun Feb 26 11:56:47 PST 2023,,,3JC6VJ2SAQBU2ONWGMTLRGW5N7U5AM,A2TBXASXZIRNNW,Approved,Fri Jan 27 11:58:27 PST 2023,Fri Jan 27 12:07:48 PST 2023,Fri Feb 03 12:07:48 PST 2023,Fri Jan 27 13:12:02 PST 2023,,,561,100% (14/14),100% (14/14),100% (14/14),iron,find sites where i can buy iron supplements.,are you trying to determine whats a safe amount of iron in your blood,no i want to know where to get iron supplements,no i want to buy iron supplements,no i want to buy iron supplements,no i want to buy iron supplements,no i want to buy iron supplements,find sites where i can buy iron supplements.,no i want to know where to get iron supplements,"[{""ans1nat"":{""ans1nat1"":false,""ans1nat2"":false,""ans1nat3"":false,""ans1nat4"":true,""ans1nat5"":false},""ans1rel"":{""ans1rel1"":false,""ans1rel2"":false,""ans1rel3"":false,""ans1rel4"":true,""ans1rel5"":false},""ans2nat"":{""ans2nat1"":false,""ans2nat2"":false,""ans2nat3"":false,""ans2nat4"":true,""ans2nat5"":false},""ans2rel"":{""ans2rel1"":false,""ans2rel2"":false,""ans2rel3"":false,""ans2rel4"":true,""ans2rel5"":false},""ans3nat"":{""ans3nat1"":false,""ans3nat2"":false,""ans3nat3"":true,""ans3nat4"":false,""ans3nat5"":false},""ans3rel"":{""ans3rel1"":false,""ans3rel2"":false,""ans3rel3"":false,""ans3rel4"":false,""ans3rel5"":true},""ans4nat"":{""ans4nat1"":false,""ans4nat2"":false,""ans4nat3"":false,""ans4nat4"":true,""ans4nat5"":false},""ans4rel"":{""ans4rel1"":false,""ans4rel2"":false,""ans4rel3"":false,""ans4rel4"":true,""ans4rel5"":false}}]",4.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0
